pos:C,name:Benito Santiago,age:24,games:129,plate_appearances:494,at_bats:462,runs:50,hits:109,doubles:16,triples:3,home_runs:16,runs_batted_in:62,stolen_bases:11,caught_stealing:6,walks:26,strikeouts:89,batting_avg:.236,onbase:.277,slugging:.387,ops:erc">.387,ops+:lugging">.664,bases:179,double_plays:9,hit_by_pitch:1,sac_hits:3,sac_flies:2,intentional_walks:6
pos:C,name:Mark Parent,age:27,games:52,plate_appearances:154,at_bats:141,runs:12,hits:27,doubles:4,triples:0,home_runs:7,runs_batted_in:21,stolen_bases:1,caught_stealing:0,walks:8,strikeouts:34,batting_avg:.191,onbase:.229,slugging:.369,ops:erc">.369,ops+:lugging">.598,bases:52,double_plays:5,hit_by_pitch:0,sac_hits:1,sac_flies:4,intentional_walks:2
pos:3B,name:Tim Flannery,age:31,games:73,plate_appearances:145,at_bats:130,runs:9,hits:30,doubles:5,triples:0,home_runs:0,runs_batted_in:8,stolen_bases:2,caught_stealing:0,walks:13,strikeouts:20,batting_avg:.231,onbase:.299,slugging:.269,ops:erc">.269,ops+:lugging">.568,bases:35,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:OF,name:Shawn Abner,age:23,games:57,plate_appearances:108,at_bats:102,runs:13,hits:18,doubles:4,triples:0,home_runs:2,runs_batted_in:14,stolen_bases:1,caught_stealing:0,walks:5,strikeouts:20,batting_avg:.176,onbase:.213,slugging:.275,ops:erc">.275,ops+:lugging">.487,bases:28,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:2
pos:1B,name:Rob Nelson,age:25,games:42,plate_appearances:102,at_bats:82,runs:6,hits:16,doubles:0,triples:1,home_runs:3,runs_batted_in:7,stolen_bases:1,caught_stealing:3,walks:20,strikeouts:29,batting_avg:.195,onbase:.353,slugging:.329,ops:erc">.329,ops+:lugging">.682,bases:27,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:CF,name:Darrin Jackson,age:25,games:25,plate_appearances:96,at_bats:87,runs:10,hits:18,doubles:3,triples:0,home_runs:3,runs_batted_in:12,stolen_bases:0,caught_stealing:2,walks:7,strikeouts:17,batting_avg:.207,onbase:.260,slugging:.345,ops:erc">.345,ops+:lugging">.605,bases:30,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:2,intentional_walks:4
pos:RF,name:John Kruk,age:28,games:31,plate_appearances:94,at_bats:76,runs:7,hits:14,doubles:0,triples:0,home_runs:3,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:17,strikeouts:14,batting_avg:.184,onbase:.333,slugging:.303,ops:erc">.303,ops+:lugging">.636,bases:23,double_plays:5,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:3B,name:Randy Ready,age:29,games:28,plate_appearances:80,at_bats:67,runs:4,hits:17,doubles:2,triples:1,home_runs:0,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:11,strikeouts:6,batting_avg:.254,onbase:.354,slugging:.313,ops:erc">.313,ops+:lugging">.668,bases:21,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:OF,name:Jerald Clark,age:25,games:17,plate_appearances:44,at_bats:41,runs:5,hits:8,doubles:2,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:0,caught_stealing:1,walks:3,strikeouts:9,batting_avg:.195,onbase:.250,slugging:.317,ops:erc">.317,ops+:lugging">.567,bases:13,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:SS,name:Gary Green,age:27,games:15,plate_appearances:28,at_bats:27,runs:4,hits:7,doubles:3,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:1,walks:1,strikeouts:1,batting_avg:.259,onbase:.286,slugging:.370,ops:erc">.370,ops+:lugging">.656,bases:10,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:1B,name:Phil Stephenson,age:28,games:10,plate_appearances:22,at_bats:17,runs:4,hits:6,doubles:0,triples:0,home_runs:2,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:2,batting_avg:.353,onbase:.450,slugging:.706,ops:erc">.706,ops+:lugging">1.156,bases:12,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:C,name:Sandy Alomar,age:23,games:7,plate_appearances:22,at_bats:19,runs:1,hits:4,doubles:1,triples:0,home_runs:1,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:3,batting_avg:.211,onbase:.318,slugging:.421,ops:erc">.421,ops+:lugging">.739,bases:8,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:SS,name:Joey Cora,age:24,games:12,plate_appearances:20,at_bats:19,runs:5,hits:6,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:1,caught_stealing:0,walks:1,strikeouts:0,batting_avg:.316,onbase:.350,slugging:.368,ops:erc">.368,ops+:lugging">.718,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bruce Hurst,age:31,games:33,plate_appearances:87,at_bats:70,runs:4,hits:5,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:9,strikeouts:47,batting_avg:.071,onbase:.177,slugging:.071,ops:erc">.071,ops+:lugging">.249,bases:5,double_plays:1,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Ed Whitson,age:34,games:36,plate_appearances:84,at_bats:72,runs:4,hits:10,doubles:4,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:19,batting_avg:.139,onbase:.195,slugging:.194,ops:erc">.194,ops+:lugging">.389,bases:14,double_plays:1,hit_by_pitch:0,sac_hits:7,sac_flies:0,intentional_walks:0
pos:P,name:Dennis Rasmussen,age:30,games:33,plate_appearances:69,at_bats:65,runs:1,hits:11,doubles:3,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:20,batting_avg:.169,onbase:.182,slugging:.215,ops:erc">.215,ops+:lugging">.397,bases:14,double_plays:1,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Walt Terrell,age:31,games:19,plate_appearances:44,at_bats:40,runs:2,hits:4,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:22,batting_avg:.100,onbase:.163,slugging:.150,ops:erc">.150,ops+:lugging">.313,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Eric Show,age:33,games:17,plate_appearances:39,at_bats:34,runs:3,hits:8,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:12,batting_avg:.235,onbase:.257,slugging:.265,ops:erc">.265,ops+:lugging">.522,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Mark Grant,age:25,games:50,plate_appearances:25,at_bats:20,runs:5,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:10,batting_avg:.050,onbase:.208,slugging:.050,ops:erc">.050,ops+:lugging">.258,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Greg Harris,age:25,games:56,plate_appearances:25,at_bats:19,runs:3,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:10,batting_avg:.053,onbase:.143,slugging:.053,ops:erc">.053,ops+:lugging">.195,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Andy Benes,age:21,games:10,plate_appearances:25,at_bats:24,runs:2,hits:6,doubles:0,triples:0,home_runs:1,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:12,batting_avg:.250,onbase:.250,slugging:.375,ops:erc">.375,ops+:lugging">.625,bases:9,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Mark Davis,age:28,games:70,plate_appearances:13,at_bats:13,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:7,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Calvin Schiraldi,age:27,games:5,plate_appearances:9,at_bats:7,runs:1,hits:1,doubles:0,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.143,onbase:.250,slugging:.571,ops:erc">.571,ops+:lugging">.821,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Pat Clements,age:27,games:23,plate_appearances:6,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Don Schulze,age:26,games:7,plate_appearances:5,at_bats:4,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Eric Nolte,age:25,games:3,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dave Leiper,age:27,games:22,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Greg Booker,age:29,games:11,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dan Murphy,age:24,games:7,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Freddie Toliver,age:28,games:9,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
