pos:C,name:Yadier Molina,age:26,games:140,plate_appearances:544,at_bats:481,runs:45,hits:141,doubles:23,triples:1,home_runs:6,runs_batted_in:54,stolen_bases:9,caught_stealing:3,walks:50,strikeouts:39,batting_avg:.293,onbase:.366,slugging:.383,ops:erc">.383,ops+:lugging">.749,bases:184,double_plays:27,hit_by_pitch:6,sac_hits:6,sac_flies:1,intentional_walks:2
pos:SS,name:Khalil Greene,age:29,games:77,plate_appearances:193,at_bats:170,runs:21,hits:34,doubles:7,triples:0,home_runs:6,runs_batted_in:24,stolen_bases:2,caught_stealing:1,walks:15,strikeouts:35,batting_avg:.200,onbase:.272,slugging:.347,ops:erc">.347,ops+:lugging">.619,bases:59,double_plays:5,hit_by_pitch:3,sac_hits:2,sac_flies:3,intentional_walks:1
pos:MI,name:Julio Lugo,age:33,games:51,plate_appearances:170,at_bats:148,runs:24,hits:41,doubles:9,triples:4,home_runs:2,runs_batted_in:13,stolen_bases:6,caught_stealing:0,walks:17,strikeouts:27,batting_avg:.277,onbase:.351,slugging:.432,ops:erc">.432,ops+:lugging">.784,bases:64,double_plays:3,hit_by_pitch:1,sac_hits:2,sac_flies:2,intentional_walks:0
pos:SS,name:Tyler Greene,age:25,games:48,plate_appearances:116,at_bats:108,runs:9,hits:24,doubles:5,triples:0,home_runs:2,runs_batted_in:7,stolen_bases:3,caught_stealing:0,walks:4,strikeouts:32,batting_avg:.222,onbase:.270,slugging:.324,ops:erc">.324,ops+:lugging">.594,bases:35,double_plays:2,hit_by_pitch:3,sac_hits:1,sac_flies:0,intentional_walks:0
pos:3B,name:Brian Barden,age:28,games:52,plate_appearances:114,at_bats:103,runs:13,hits:24,doubles:3,triples:0,home_runs:4,runs_batted_in:10,stolen_bases:0,caught_stealing:0,walks:6,strikeouts:21,batting_avg:.233,onbase:.286,slugging:.379,ops:erc">.379,ops+:lugging">.664,bases:39,double_plays:3,hit_by_pitch:2,sac_hits:2,sac_flies:1,intentional_walks:0
pos:C,name:Jason LaRue,age:35,games:51,plate_appearances:112,at_bats:104,runs:10,hits:25,doubles:3,triples:0,home_runs:2,runs_batted_in:6,stolen_bases:1,caught_stealing:0,walks:3,strikeouts:22,batting_avg:.240,onbase:.288,slugging:.327,ops:erc">.327,ops+:lugging">.615,bases:34,double_plays:3,hit_by_pitch:4,sac_hits:1,sac_flies:0,intentional_walks:0
pos:OF,name:Nick Stavinoha,age:27,games:39,plate_appearances:91,at_bats:87,runs:6,hits:20,doubles:7,triples:0,home_runs:2,runs_batted_in:17,stolen_bases:1,caught_stealing:0,walks:2,strikeouts:15,batting_avg:.230,onbase:.242,slugging:.379,ops:erc">.379,ops+:lugging">.621,bases:33,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:2,intentional_walks:0
pos:CI,name:David Freese,age:26,games:17,plate_appearances:34,at_bats:31,runs:3,hits:10,doubles:2,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:7,batting_avg:.323,onbase:.353,slugging:.484,ops:erc">.484,ops+:lugging">.837,bases:15,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:CI,name:Troy Glaus,age:32,games:14,plate_appearances:32,at_bats:29,runs:2,hits:5,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:8,batting_avg:.172,onbase:.250,slugging:.241,ops:erc">.241,ops+:lugging">.491,bases:7,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Shane Robinson,age:24,games:11,plate_appearances:26,at_bats:25,runs:1,hits:6,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:1,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.240,onbase:.231,slugging:.280,ops:erc">.280,ops+:lugging">.511,bases:7,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:IF,name:Jarrett Hoffpauir,age:26,games:8,plate_appearances:16,at_bats:12,runs:1,hits:3,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:2,batting_avg:.250,onbase:.438,slugging:.417,ops:erc">.417,ops+:lugging">.854,bases:5,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Matt Pagnozzi,age:26,games:6,plate_appearances:5,at_bats:3,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:0,batting_avg:.000,onbase:.250,slugging:.000,ops:erc">.000,ops+:lugging">.250,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Adam Wainwright,age:27,games:39,plate_appearances:96,at_bats:89,runs:7,hits:16,doubles:5,triples:1,home_runs:2,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:26,batting_avg:.180,onbase:.189,slugging:.326,ops:erc">.326,ops+:lugging">.515,bases:29,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Joel Pineiro,age:30,games:32,plate_appearances:79,at_bats:66,runs:4,hits:9,doubles:2,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:1,caught_stealing:0,walks:4,strikeouts:33,batting_avg:.136,onbase:.186,slugging:.167,ops:erc">.167,ops+:lugging">.352,bases:11,double_plays:0,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Chris Carpenter,age:34,games:26,plate_appearances:69,at_bats:63,runs:3,hits:11,doubles:3,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:13,batting_avg:.175,onbase:.212,slugging:.270,ops:erc">.270,ops+:lugging">.482,bases:17,double_plays:1,hit_by_pitch:1,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Todd Wellemeyer,age:30,games:30,plate_appearances:45,at_bats:39,runs:1,hits:5,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:16,batting_avg:.128,onbase:.128,slugging:.128,ops:erc">.128,ops+:lugging">.256,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Kyle Lohse,age:30,games:23,plate_appearances:45,at_bats:37,runs:3,hits:8,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:7,batting_avg:.216,onbase:.275,slugging:.216,ops:erc">.216,ops+:lugging">.491,bases:8,double_plays:0,hit_by_pitch:2,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Mitchell Boggs,age:25,games:16,plate_appearances:17,at_bats:14,runs:1,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:6,batting_avg:.071,onbase:.071,slugging:.143,ops:erc">.143,ops+:lugging">.214,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Brad Thompson,age:27,games:31,plate_appearances:14,at_bats:12,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:7,batting_avg:.083,onbase:.083,slugging:.083,ops:erc">.083,ops+:lugging">.167,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:John Smoltz,age:42,games:7,plate_appearances:14,at_bats:13,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:5,batting_avg:.077,onbase:.143,slugging:.077,ops:erc">.077,ops+:lugging">.220,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:P.J. Walters,age:24,games:8,plate_appearances:5,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Kyle McClellan,age:25,games:64,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Josh Kinney,age:30,games:17,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jason Motte,age:27,games:66,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Clayton Mortensen,age:24,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Blaine Boyer,age:27,games:15,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Trever Miller,age:36,games:68,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ryan Franklin,age:36,games:60,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dennys Reyes,age:32,games:72,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Blake Hawksworth,age:26,games:28,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jess Todd,age:23,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Chris Perez,age:23,games:28,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
