pos:C,name:Yadier Molina,age:23,games:129,plate_appearances:461,at_bats:417,runs:29,hits:90,doubles:26,triples:0,home_runs:6,runs_batted_in:49,stolen_bases:1,caught_stealing:2,walks:26,strikeouts:41,batting_avg:.216,onbase:.274,slugging:.321,ops:erc">.321,ops+:lugging">.595,bases:134,double_plays:15,hit_by_pitch:8,sac_hits:8,sac_flies:2,intentional_walks:2
pos:P,name:Jason Marquis,age:27,games:45,plate_appearances:85,at_bats:78,runs:8,hits:14,doubles:4,triples:1,home_runs:0,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:14,batting_avg:.179,onbase:.210,slugging:.256,ops:erc">.256,ops+:lugging">.466,bases:20,double_plays:2,hit_by_pitch:1,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Chris Carpenter,age:31,games:30,plate_appearances:80,at_bats:71,runs:2,hits:9,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:27,batting_avg:.127,onbase:.127,slugging:.127,ops:erc">.127,ops+:lugging">.254,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Jeff Suppan,age:31,games:30,plate_appearances:70,at_bats:55,runs:4,hits:12,doubles:1,triples:0,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:1,walks:5,strikeouts:11,batting_avg:.218,onbase:.295,slugging:.236,ops:erc">.236,ops+:lugging">.531,bases:13,double_plays:0,hit_by_pitch:1,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Mark Mulder,age:28,games:16,plate_appearances:36,at_bats:25,runs:5,hits:7,doubles:2,triples:0,home_runs:1,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:8,batting_avg:.280,onbase:.400,slugging:.480,ops:erc">.480,ops+:lugging">.880,bases:12,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Jeff Weaver,age:29,games:17,plate_appearances:35,at_bats:27,runs:1,hits:3,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:12,batting_avg:.111,onbase:.200,slugging:.148,ops:erc">.148,ops+:lugging">.348,bases:4,double_plays:1,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Anthony Reyes,age:24,games:16,plate_appearances:27,at_bats:25,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:10,batting_avg:.120,onbase:.120,slugging:.120,ops:erc">.120,ops+:lugging">.240,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Sidney Ponson,age:29,games:12,plate_appearances:21,at_bats:13,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:1,walks:3,strikeouts:6,batting_avg:.231,onbase:.375,slugging:.231,ops:erc">.231,ops+:lugging">.606,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Josh Hancock,age:28,games:60,plate_appearances:8,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:6,batting_avg:.000,onbase:.143,slugging:.000,ops:erc">.000,ops+:lugging">.143,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Adam Wainwright,age:24,games:58,plate_appearances:6,at_bats:6,runs:2,hits:3,doubles:1,triples:0,home_runs:1,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:1.167,ops:erc">1.167,ops+:lugging">1.667,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jorge Sosa,age:28,games:19,plate_appearances:4,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Thompson,age:24,games:41,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Braden Looper,age:31,games:65,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:1.000,ops:erc">1.000,ops+:lugging">1.500,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brian Falkenborg,age:28,games:5,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Chris Narveson,age:24,games:5,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tyler Johnson,age:25,games:51,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Josh Kinney,age:27,games:21,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jason Isringhausen,age:33,games:57,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Randy Flores,age:30,games:60,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ricardo Rincon,age:36,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
