pos:C,name:Tony Pena,age:24,games:66,plate_appearances:223,at_bats:210,runs:16,hits:63,doubles:9,triples:1,home_runs:2,runs_batted_in:17,stolen_bases:1,caught_stealing:2,walks:8,strikeouts:23,batting_avg:.300,onbase:.326,slugging:.381,ops:erc">.381,ops+:lugging">.707,bases:80,double_plays:4,hit_by_pitch:1,sac_hits:2,sac_flies:2,intentional_walks:2
pos:2B,name:Johnny Ray,age:24,games:31,plate_appearances:109,at_bats:102,runs:10,hits:25,doubles:11,triples:0,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:6,strikeouts:9,batting_avg:.245,onbase:.284,slugging:.353,ops:erc">.353,ops+:lugging">.637,bases:36,double_plays:3,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:2
pos:UT,name:Bill Robinson,age:38,games:39,plate_appearances:94,at_bats:88,runs:8,hits:19,doubles:3,triples:0,home_runs:2,runs_batted_in:8,stolen_bases:1,caught_stealing:0,walks:5,strikeouts:18,batting_avg:.216,onbase:.258,slugging:.318,ops:erc">.318,ops+:lugging">.576,bases:28,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:1
pos:MI,name:Vance Law,age:24,games:30,plate_appearances:71,at_bats:67,runs:1,hits:9,doubles:0,triples:1,home_runs:0,runs_batted_in:3,stolen_bases:1,caught_stealing:1,walks:2,strikeouts:15,batting_avg:.134,onbase:.157,slugging:.164,ops:erc">.164,ops+:lugging">.321,bases:11,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:1B,name:Willie Stargell,age:41,games:38,plate_appearances:66,at_bats:60,runs:2,hits:17,doubles:4,triples:0,home_runs:0,runs_batted_in:9,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:9,batting_avg:.283,onbase:.333,slugging:.350,ops:erc">.350,ops+:lugging">.683,bases:21,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:1
pos:UT,name:John Milner,age:31,games:34,plate_appearances:66,at_bats:59,runs:6,hits:14,doubles:1,triples:0,home_runs:2,runs_batted_in:9,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:3,batting_avg:.237,onbase:.292,slugging:.356,ops:erc">.356,ops+:lugging">.648,bases:21,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:UT,name:Gary Alexander,age:28,games:21,plate_appearances:51,at_bats:47,runs:6,hits:10,doubles:4,triples:1,home_runs:1,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:12,batting_avg:.213,onbase:.255,slugging:.404,ops:erc">.404,ops+:lugging">.659,bases:19,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:1B,name:Willie Montanez,age:33,games:29,plate_appearances:39,at_bats:38,runs:2,hits:10,doubles:0,triples:0,home_runs:1,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.263,onbase:.282,slugging:.342,ops:erc">.342,ops+:lugging">.624,bases:13,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:IF,name:Kurt Bevacqua,age:34,games:29,plate_appearances:34,at_bats:27,runs:2,hits:7,doubles:1,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:6,batting_avg:.259,onbase:.333,slugging:.407,ops:erc">.407,ops+:lugging">.741,bases:11,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:2,intentional_walks:0
pos:OF,name:Matt Alexander,age:34,games:15,plate_appearances:11,at_bats:11,runs:5,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:3,caught_stealing:2,walks:0,strikeouts:1,batting_avg:.364,onbase:.364,slugging:.364,ops:erc">.364,ops+:lugging">.727,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos: ,name:Doe Boyland,age:26,games:11,plate_appearances:9,at_bats:8,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:3,batting_avg:.000,onbase:.111,slugging:.000,ops:erc">.000,ops+:lugging">.111,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Rhoden,age:28,games:21,plate_appearances:52,at_bats:48,runs:4,hits:9,doubles:2,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:7,batting_avg:.188,onbase:.204,slugging:.229,ops:erc">.229,ops+:lugging">.433,bases:11,double_plays:1,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Eddie Solomon,age:30,games:25,plate_appearances:48,at_bats:43,runs:3,hits:7,doubles:0,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:15,batting_avg:.163,onbase:.163,slugging:.163,ops:erc">.163,ops+:lugging">.326,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Jim Bibby,age:36,games:14,plate_appearances:34,at_bats:28,runs:4,hits:4,doubles:2,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:11,batting_avg:.143,onbase:.200,slugging:.321,ops:erc">.321,ops+:lugging">.521,bases:9,double_plays:0,hit_by_pitch:1,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Pascual Perez,age:24,games:18,plate_appearances:24,at_bats:22,runs:3,hits:3,doubles:0,triples:1,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:10,batting_avg:.136,onbase:.136,slugging:.227,ops:erc">.227,ops+:lugging">.364,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Rod Scurry,age:25,games:27,plate_appearances:21,at_bats:19,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:10,batting_avg:.158,onbase:.238,slugging:.158,ops:erc">.158,ops+:lugging">.396,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Luis Tiant,age:40,games:9,plate_appearances:19,at_bats:16,runs:0,hits:3,doubles:2,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:3,batting_avg:.188,onbase:.235,slugging:.313,ops:erc">.313,ops+:lugging">.548,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:John Candelaria,age:27,games:6,plate_appearances:16,at_bats:13,runs:0,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.231,onbase:.214,slugging:.231,ops:erc">.231,ops+:lugging">.445,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:1,intentional_walks:0
pos:P,name:Don Robinson,age:24,games:17,plate_appearances:13,at_bats:12,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:4,batting_avg:.250,onbase:.308,slugging:.250,ops:erc">.250,ops+:lugging">.558,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Odell Jones,age:28,games:13,plate_appearances:13,at_bats:10,runs:0,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.200,onbase:.200,slugging:.200,ops:erc">.200,ops+:lugging">.400,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Enrique Romo,age:33,games:33,plate_appearances:6,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Bob Long,age:26,games:5,plate_appearances:6,at_bats:4,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.000,onbase:.200,slugging:.000,ops:erc">.000,ops+:lugging">.200,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Victor Cruz,age:23,games:22,plate_appearances:5,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Ernie Camacho,age:26,games:7,plate_appearances:5,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Mark Lee,age:28,games:12,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Grant Jackson,age:38,games:35,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kent Tekulve,age:34,games:45,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
