pos:C,name:Miguel Montero,age:27,games:140,plate_appearances:553,at_bats:493,runs:65,hits:139,doubles:36,triples:1,home_runs:18,runs_batted_in:86,stolen_bases:1,caught_stealing:1,walks:47,strikeouts:97,batting_avg:.282,onbase:.351,slugging:.469,ops:erc">.469,ops+:lugging">.820,bases:231,double_plays:14,hit_by_pitch:8,sac_hits:1,sac_flies:4,intentional_walks:10
pos:2B,name:Aaron Hill,age:29,games:33,plate_appearances:142,at_bats:124,runs:23,hits:39,doubles:12,triples:2,home_runs:2,runs_batted_in:16,stolen_bases:5,caught_stealing:4,walks:12,strikeouts:19,batting_avg:.315,onbase:.386,slugging:.492,ops:erc">.492,ops+:lugging">.878,bases:61,double_plays:2,hit_by_pitch:3,sac_hits:2,sac_flies:1,intentional_walks:0
pos:3B,name:Melvin Mora,age:39,games:42,plate_appearances:135,at_bats:127,runs:5,hits:29,doubles:6,triples:0,home_runs:0,runs_batted_in:16,stolen_bases:0,caught_stealing:1,walks:2,strikeouts:24,batting_avg:.228,onbase:.244,slugging:.276,ops:erc">.276,ops+:lugging">.520,bases:35,double_plays:5,hit_by_pitch:2,sac_hits:0,sac_flies:4,intentional_walks:1
pos:3B,name:Sean Burroughs,age:30,games:78,plate_appearances:115,at_bats:110,runs:8,hits:30,doubles:4,triples:0,home_runs:1,runs_batted_in:8,stolen_bases:1,caught_stealing:0,walks:3,strikeouts:15,batting_avg:.273,onbase:.289,slugging:.336,ops:erc">.336,ops+:lugging">.626,bases:37,double_plays:4,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:C,name:Henry Blanco,age:39,games:37,plate_appearances:112,at_bats:100,runs:12,hits:25,doubles:3,triples:1,home_runs:8,runs_batted_in:12,stolen_bases:0,caught_stealing:1,walks:12,strikeouts:21,batting_avg:.250,onbase:.330,slugging:.540,ops:erc">.540,ops+:lugging">.870,bases:54,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:OF,name:Collin Cowgill,age:25,games:36,plate_appearances:100,at_bats:92,runs:8,hits:22,doubles:3,triples:0,home_runs:1,runs_batted_in:9,stolen_bases:4,caught_stealing:2,walks:8,strikeouts:28,batting_avg:.239,onbase:.300,slugging:.304,ops:erc">.304,ops+:lugging">.604,bases:28,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:1B,name:Russell Branyan,age:35,games:31,plate_appearances:69,at_bats:62,runs:4,hits:13,doubles:5,triples:0,home_runs:1,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:7,strikeouts:20,batting_avg:.210,onbase:.290,slugging:.339,ops:erc">.339,ops+:lugging">.629,bases:21,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:SS,name:John McDonald,age:36,games:19,plate_appearances:63,at_bats:59,runs:2,hits:10,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:9,batting_avg:.169,onbase:.222,slugging:.203,ops:erc">.203,ops+:lugging">.426,bases:12,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Geoff Blum,age:38,games:23,plate_appearances:55,at_bats:49,runs:8,hits:11,doubles:3,triples:0,home_runs:2,runs_batted_in:10,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:9,batting_avg:.224,onbase:.309,slugging:.408,ops:erc">.408,ops+:lugging">.717,bases:20,double_plays:2,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:1
pos:1B,name:Lyle Overbay,age:34,games:18,plate_appearances:49,at_bats:42,runs:3,hits:12,doubles:4,triples:0,home_runs:1,runs_batted_in:10,stolen_bases:1,caught_stealing:0,walks:6,strikeouts:11,batting_avg:.286,onbase:.388,slugging:.452,ops:erc">.452,ops+:lugging">.840,bases:19,double_plays:1,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:1
pos:DH,name:Wily Mo Pena,age:29,games:17,plate_appearances:46,at_bats:46,runs:7,hits:9,doubles:0,triples:0,home_runs:5,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:19,batting_avg:.196,onbase:.196,slugging:.522,ops:erc">.522,ops+:lugging">.717,bases:24,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:IF,name:Cody Ransom,age:35,games:12,plate_appearances:37,at_bats:33,runs:3,hits:5,doubles:2,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:1,caught_stealing:0,walks:3,strikeouts:9,batting_avg:.152,onbase:.243,slugging:.303,ops:erc">.303,ops+:lugging">.546,bases:10,double_plays:3,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:1B,name:Brandon Allen,age:25,games:11,plate_appearances:37,at_bats:29,runs:5,hits:5,doubles:0,triples:0,home_runs:3,runs_batted_in:7,stolen_bases:1,caught_stealing:0,walks:7,strikeouts:13,batting_avg:.172,onbase:.351,slugging:.483,ops:erc">.483,ops+:lugging">.834,bases:14,double_plays:0,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:2
pos:SS,name:Josh Wilson,age:30,games:6,plate_appearances:10,at_bats:10,runs:3,hits:2,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.200,onbase:.200,slugging:.300,ops:erc">.300,ops+:lugging">.500,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Cole Gillespie,age:27,games:5,plate_appearances:7,at_bats:6,runs:2,hits:2,doubles:0,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:1,batting_avg:.333,onbase:.429,slugging:.833,ops:erc">.833,ops+:lugging">1.262,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:LF,name:Robby Hammock,age:34,games:2,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Daniel Hudson,age:24,games:32,plate_appearances:79,at_bats:65,runs:5,hits:18,doubles:3,triples:0,home_runs:1,runs_batted_in:14,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:21,batting_avg:.277,onbase:.309,slugging:.369,ops:erc">.369,ops+:lugging">.678,bases:24,double_plays:2,hit_by_pitch:0,sac_hits:11,sac_flies:0,intentional_walks:0
pos:P,name:Ian Kennedy,age:26,games:32,plate_appearances:75,at_bats:61,runs:3,hits:8,doubles:3,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:24,batting_avg:.131,onbase:.197,slugging:.180,ops:erc">.180,ops+:lugging">.377,bases:11,double_plays:0,hit_by_pitch:1,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Joe Saunders,age:30,games:30,plate_appearances:67,at_bats:61,runs:2,hits:12,doubles:1,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:15,batting_avg:.197,onbase:.222,slugging:.213,ops:erc">.213,ops+:lugging">.435,bases:13,double_plays:1,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Josh Collmenter,age:25,games:29,plate_appearances:47,at_bats:40,runs:2,hits:6,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:16,batting_avg:.150,onbase:.209,slugging:.150,ops:erc">.150,ops+:lugging">.359,bases:6,double_plays:0,hit_by_pitch:1,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Zach Duke,age:28,games:20,plate_appearances:23,at_bats:20,runs:3,hits:6,doubles:0,triples:0,home_runs:2,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:7,batting_avg:.300,onbase:.333,slugging:.600,ops:erc">.600,ops+:lugging">.933,bases:12,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Micah Owings,age:28,games:31,plate_appearances:19,at_bats:19,runs:2,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:8,batting_avg:.211,onbase:.211,slugging:.211,ops:erc">.211,ops+:lugging">.421,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Armando Galarraga,age:29,games:8,plate_appearances:16,at_bats:15,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:7,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Wade Miley,age:24,games:8,plate_appearances:16,at_bats:13,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:2,batting_avg:.077,onbase:.200,slugging:.077,ops:erc">.077,ops+:lugging">.277,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Barry Enright,age:25,games:8,plate_appearances:15,at_bats:12,runs:1,hits:2,doubles:0,triples:0,home_runs:1,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:2,batting_avg:.167,onbase:.286,slugging:.417,ops:erc">.417,ops+:lugging">.702,bases:5,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Jason Marquis,age:32,games:3,plate_appearances:4,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jarrod Parker,age:22,games:1,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.500,onbase:.500,slugging:1.000,ops:erc">1.000,ops+:lugging">1.500,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Aaron Heilman,age:32,games:28,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kam Mickolio,age:27,games:6,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Alberto Castillo,age:35,games:16,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Sam Demel,age:25,games:33,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:David Hernandez,age:26,games:69,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Yhency Brazoban,age:31,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Zach Kroenke,age:27,games:4,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bryan Shaw,age:23,games:31,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:J.J. Putz,age:34,games:57,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:J.C. Gutierrez,age:27,games:20,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Joe Paterson,age:25,games:61,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Ziegler,age:31,games:23,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Esmerling Vasquez,age:27,games:29,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ryan Cook,age:24,games:12,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
